同学们对马老师的评价都很高，知识点讲得很透彻，学到了很多实用的东西。	1
课堂氛围很沉闷，例题和考试完全不一样，什么都没学到。	0
刘老师迟到了好几次，课堂上乱糟糟的，来上课的人越来越少。	0
周老师上课很有激情，深入浅出，课堂效率明显提高了。	1
这门课的教学计划完全没完成，完全不顾学生有没有听懂，什么都没学到。	0
马老师举的案例都是实际教学中会遇到的情况，备课充分细致。	1
这节课让我对语法课堂有了全新的认识，写教案都更有思路了。	1
这门课经常迟到早退，期末挂了一大半。	0
每次上杨老师的课都感觉时间过得很快，知识点讲得很透彻。	1
马老师的教学方法很灵活，讲解深入浅出，对英语教学信心大增。	1
同学们对陈老师的评价都很高，课堂气氛很活跃，课堂效率明显提高了。	1
课件做得太差了，经常迟到早退，做都做不完。	0
教学设备都不会用，宋老师全程照着PPT念，越听越糊涂。	0
胡老师对学生很不耐烦，例题和考试完全不一样，浪费了一个学期。	0
这门课很接地气，能把复杂的东西讲简单，课堂效率明显提高了。	1
课程内容太难了，动不动就发火，做都做不完。	0
马老师的课讲得真好，节奏把控得当，学到了很多实用的东西。	1
觉得胡老师根本不了解学生的水平，经常迟到早退，听着就想睡觉。	0
听胡老师的课，因材施教，进步很大。	1
王老师对学生很不耐烦，自己都讲不清楚，期末挂了一大半。	0
同学们对罗老师的评价都很高，控场能力很强，进步很大。	1
郑老师专业功底扎实，课堂气氛很活跃，比以前清晰多了。	1
小组讨论环节设计得很好，周老师引导得当，进步很大。	1
课程内容太难了，全程照着PPT念，来上课的人越来越少。	0
宋老师上课经常跑题，扯些与课程无关的东西，全班成绩都很差。	0
课程内容太难了，课堂上乱糟糟的，来上课的人越来越少。	0
吴老师举的案例都是实际教学中会遇到的情况，PPT做得很用心。	1
教学设备都不会用，朱老师纯属念经，课堂上根本没人听。	0
这门课的信息量太少了，课堂上乱糟糟的，课堂上根本没人听。	0
课堂氛围很沉闷，一个例子翻来覆去讲，越听越糊涂。	0
赵老师上课很有激情，控场能力很强，学生反馈非常好。	1
课程内容太难了，教学大纲混乱不清，期末挂了一大半。	0
这门课的内容教学大纲混乱不清，来上课的人越来越少。	0
赵老师的课太枯燥了，对后排学生完全不管，纯属浪费时间。	0
何老师备课很充分，重难点把握得很好，能看出来花了很多心思。	1
第一次有人把任务型教学讲得这么清楚，课堂效率明显提高了。	1
这门课的信息量太少了，纯属念经，想退课了。	0
小组讨论环节设计得很好，孙老师引导得当，课堂效率明显提高了。	1
张老师语速太快，例题和考试完全不一样，考试完全不会。	0
周老师特别耐心，案例很贴近实际，收获很大。	1
杨老师语速太快，讲的和教材完全对不上，课堂上根本没人听。	0
罗老师语速太快，完全不顾学生有没有听懂，越听越糊涂。	0
课程内容太难了，一个例子翻来覆去讲，大部分同学都在玩手机。	0
课堂纪律不好，李老师也不管，还不如自己看书。	0
这门课的教学计划完全没完成，完全不顾学生有没有听懂，还不如自己看书。	0
胡老师对学生很不耐烦，对后排学生完全不管，期末挂了一大半。	0
朱老师专业功底扎实，课堂气氛很活跃，学生反馈非常好。	1
课程内容太难了，经常迟到早退，听着就想睡觉。	0
宋老师讲解很清晰，课堂气氛很活跃，复杂的概念一下子就懂了。	1
朱老师举的案例都是实际教学中会遇到的情况，案例很贴近实际。	1
胡老师的课太枯燥了，自己都讲不清楚，期末挂了一大半。	0
周老师讲解很清晰，内容安排合理，复杂的概念一下子就懂了。	1
每次上朱老师的课都感觉时间过得很快，条理很清晰。	1
学完这门课，写教案都更有思路了。	1
课堂互动很好，吴老师经常组织分组讨论，对今后的教学很有启发。	1
课堂氛围很沉闷，经常迟到早退，全班成绩都很差。	0
这门课自己都讲不清楚，听着就想睡觉。	0
罗老师全程照着PPT念，自己都讲不清楚，想退课了。	0
朱老师上课很有激情，备课充分细致，课堂效率明显提高了。	1
向吴老师提问总是被敷衍，完全不顾学生有没有听懂，想退课了。	0
练习题和上课讲的内容对不上，自己都讲不清楚，想退课了。	0
这门课例题和考试完全不一样，想退课了。	0
和隔壁班比起来，马老师教得差远了，浪费了一个学期。	0
这门课的教学计划完全没完成，完全不顾学生有没有听懂，纯属浪费时间。	0
作业太多，讲错了还硬撑，还不如自己看书。	0
何老师特别耐心，讲解深入浅出，比以前清晰多了。	1
王老师的课太枯燥了，全程照着PPT念，浪费了一个学期。	0
这门课很接地气，板书工整规范，感觉豁然开朗。	1
这门课自己都讲不清楚，期末挂了一大半。	0
很喜欢孙老师的课，能把复杂的东西讲简单，感觉豁然开朗。	1
觉得孙老师根本不了解学生的水平，内容东拉西扯没有重点，考试完全不会。	0
练习题和上课讲的内容对不上，全程照着PPT念，大部分同学都在玩手机。	0
这门课的内容备课明显敷衍，听着就想睡觉。	0
郑老师举的案例都是实际教学中会遇到的情况，板书工整规范。	1
很喜欢杨老师的课，内容安排合理，这次终于搞懂了。	1
教学效果很差，讲错了还硬撑，大部分同学都在玩手机。	0
朱老师的课讲得真好，声音洪亮有感染力，收获很大。	1
每次上黄老师的课都感觉时间过得很快，重难点把握得很好。	1
何老师举的案例都是实际教学中会遇到的情况，案例很贴近实际。	1
郑老师上课从不照本宣科，PPT做得很用心，感觉豁然开朗。	1
周老师上课很有激情，重难点把握得很好，同学们都听得很认真。	1
何老师备课很充分，深入浅出，能看出来花了很多心思。	1
课程内容太难了，备课明显敷衍，听着就想睡觉。	0
周老师上课很有激情，深入浅出，课堂参与度很高。	1
同学们对郑老师的评价都很高，条理很清晰，同学们都听得很认真。	1
和隔壁班比起来，胡老师教得差远了，做都做不完。	0
教学设备都不会用，朱老师内容东拉西扯没有重点，听着就想睡觉。	0
这门课自己都讲不清楚，想退课了。	0
胡老师讲解很清晰，知识点讲得很透彻，复杂的概念一下子就懂了。	1
这门课的教学计划完全没完成，动不动就发火，纯属浪费时间。	0
整节课孙老师都在自顾自讲，自己都讲不清楚，期末挂了一大半。	0
课堂氛围很沉闷，备课明显敷衍，还不如自己看书。	0
孙老师的课太枯燥了，纯属念经，越听越糊涂。	0
每次上胡老师的课都感觉时间过得很快，循循善诱。	1
整节课马老师都在自顾自讲，自己都讲不清楚，浪费了一个学期。	0
这学期跟着周老师，课堂参与度很高。	1
很喜欢陈老师的课，板书工整规范，写教案都更有思路了。	1
课堂互动很好，黄老师经常组织学生试讲，对今后的教学很有启发。	1
教学效果很差，课堂上乱糟糟的，听着就想睡觉。	0
觉得吴老师根本不了解学生的水平，完全不顾学生有没有听懂，全班成绩都很差。	0
教材太老旧了，经常迟到早退，期末挂了一大半。	0
陈老师上课很有激情，声音洪亮有感染力，学到了很多实用的东西。	1
觉得杨老师根本不了解学生的水平，纯属念经，什么都没学到。	0
说实话何老师不太适合教这门课，经常迟到早退，浪费了一个学期。	0
宋老师迟到了好几次，例题和考试完全不一样，知识学得稀碎。	0
原以为英语听力教学很难，但陈老师讲完之后这些技巧马上就能用在课堂上。	1
周老师备课很充分，重难点把握得很好，能看出来花了很多心思。	1
罗老师迟到了好几次，教学大纲混乱不清，什么都没学到。	0
很喜欢胡老师的课，课堂气氛很活跃，写教案都更有思路了。	1
课程内容很实用，内容安排合理，同学们都听得很认真。	1
向黄老师提问总是被敷衍，全程照着PPT念，越听越糊涂。	0
说实话朱老师不太适合教这门课，动不动就发火，越听越糊涂。	0
黄老师备课很充分，重难点把握得很好，能看出来花了很多心思。	1
教学设备都不会用，黄老师例题和考试完全不一样，还不如自己看书。	0
马老师的教学方法很灵活，板书工整规范，这次终于搞懂了。	1
课程内容太难了，自己都讲不清楚，大部分同学都在玩手机。	0
吴老师的课讲得真好，内容安排合理，对英语教学信心大增。	1
这门课的信息量太少了，讲错了还硬撑，全班成绩都很差。	0
王老师全程照着PPT念，一个例子翻来覆去讲，知识学得稀碎。	0
课程内容太难了，动不动就发火，还不如自己看书。	0
罗老师对学生很不耐烦，内容东拉西扯没有重点，考试完全不会。	0
郑老师迟到了好几次，完全不顾学生有没有听懂，来上课的人越来越少。	0
练习题和上课讲的内容对不上，课堂上乱糟糟的，全班成绩都很差。	0
课堂纪律不好，陈老师也不管，知识学得稀碎。	0
课堂互动很好，何老师经常组织学生试讲，同学们都听得很认真。	1
罗老师上课很有激情，讲解深入浅出，收获很大。	1
教学效果很差，课堂上乱糟糟的，期末挂了一大半。	0
林老师讲解很清晰，深入浅出，复杂的概念一下子就懂了。	1
课堂互动很好，黄老师经常组织学生试讲，同学们都听得很认真。	1
这学期跟着宋老师，收获很大。	1
同学们对刘老师的评价都很高，PPT做得很用心，课堂参与度很高。	1
何老师全程照着PPT念，经常迟到早退，知识学得稀碎。	0
罗老师上课从不照本宣科，能把复杂的东西讲简单，这些技巧马上就能用在课堂上。	1
这学期跟着罗老师，写教案都更有思路了。	1
作业太多，动不动就发火，考试完全不会。	0
感谢周老师这学期的付出，控场能力很强，写教案都更有思路了。	1
觉得冯老师根本不了解学生的水平，纯属念经，越听越糊涂。	0
教学设备都不会用，孙老师动不动就发火，大部分同学都在玩手机。	0
刘老师上课从不照本宣科，声音洪亮有感染力，这次终于搞懂了。	1
这门课很接地气，讲解深入浅出，进步很大。	1
这门课的内容内容东拉西扯没有重点，想退课了。	0
感谢李老师这学期的付出，课堂气氛很活跃，学到了很多实用的东西。	1
这门课教学大纲混乱不清，期末挂了一大半。	0
马老师语速太快，自己都讲不清楚，来上课的人越来越少。	0
课堂氛围很沉闷，课堂上乱糟糟的，做都做不完。	0
课堂氛围很沉闷，例题和考试完全不一样，听着就想睡觉。	0
课堂互动很好，罗老师经常组织情景模拟，课堂参与度很高。	1
每次上赵老师的课都感觉时间过得很快，PPT做得很用心。	1
感谢陈老师这学期的付出，理论联系实际，对英语教学信心大增。	1
陈老师上课很有激情，能把复杂的东西讲简单，收获很大。	1
教学设备都不会用，王老师完全不顾学生有没有听懂，想退课了。	0
冯老师全程照着PPT念，完全不顾学生有没有听懂，浪费了一个学期。	0
教材太老旧了，课堂上乱糟糟的，大部分同学都在玩手机。	0
上完这学期听着就想睡觉。	0
郑老师特别耐心，理论联系实际，对今后的教学很有启发。	1
这门课的教学计划完全没完成，课堂上乱糟糟的，全班成绩都很差。	0
课堂互动很好，胡老师经常组织分组讨论，比以前清晰多了。	1
教学设备都不会用，何老师课堂上乱糟糟的，浪费了一个学期。	0
